id,title,region,sub_region,area,location,room,hall,toilet,brand,time,layer,floor,price,tenancy,tag
1103,整租·文定路89号2居室6200,徐汇,徐家汇,51.0,东南,2,1,1,门店优选,21天前发布,中楼层,6,6200.0,元/月,近地铁_精装_随时看房
1104,有你有我来入住，欢迎看房即时入住！！！！,浦东,洋泾,59.0,南,1,1,1,链家,20天前发布,中楼层,6,4200.0,元/月,近地铁_随时看房
1105,整租·电影华苑1居室10500,徐汇,徐家汇,80.0,南,1,1,2,门店优选,25天前发布,低楼层,21,10500.0,元/月,近地铁_精装_双卫生间_随时看房
1106,距离七号线上大路不到1km，业主诚意出租！,宝山,上大,123.0,南北,3,2,2,链家,3天前发布,中楼层,6,6800.0,元/月,近地铁_新上
1107,整租·龙漕路地铁站+性价比+日月光+汇阳广场,徐汇,万体馆,36.0,南,1,1,1,链家,12天前发布,高楼层,6,3600.0,元/月,近地铁
1108,整租·步行地铁几百米随时看房家具家电都可配欢迎看房,闵行,龙柏,73.0,南,2,1,1,链家,3天前发布,高楼层,6,6000.0,元/月,近地铁_新上_随时看房
1109,整租·拎包入住，近地铁，滨江海外滩，精装修，诚意出租,黄浦,世博滨江,96.0,南,2,2,1,链家,4天前发布,低楼层,26,9000.0,元/月,近地铁_新上_随时看房
1110,出门地铁九号线老装修看房随时,闵行,七宝,60.0,南,2,1,1,链家,5天前发布,中楼层,6,4200.0,元/月,近地铁_新上_随时看房
1111,锦苑公寓2室1厅7500元,长宁,虹桥,69.0,南,2,1,1,链家,5天前发布,中楼层,6,7500.0,元/月,近地铁_新上_随时看房
1112,中冶翔腾3室2厅6500元,嘉定,南翔,109.0,南北,3,2,2,链家,6天前发布,中楼层,11,6500.0,元/月,近地铁_新上_随时看房
1113,合租·新天地1.5公里两房合租+精装修+采光无遮挡+随时看,黄浦,五里桥,39.0,南,2,1,1,链家,6天前发布,高楼层,7,2500.0,元/月,近地铁_精装_新上
1114,整租·臻果新房源，精装地暖，看房方便，出门万象城、10号线,闵行,金汇,58.0,南,1,1,1,链家,7天前发布,低楼层,15,7500.0,元/月,近地铁_精装_随时看房
1115,整租·急租7号线昌平路，朝南3房带阳台，采光好，看房方便,静安,江宁路,134.0,南,3,2,2,链家,7天前发布,低楼层,35,14000.0,元/月,近地铁_精装_双卫生间
1116,龙兆苑1室2厅9200元,徐汇,龙华,71.0,南,1,2,1,链家,8天前发布,中楼层,14,9200.0,元/月,近地铁
1117,洛川中路901弄2室1厅4500元,闸北,大宁,38.0,南,2,1,1,链家,9天前发布,高楼层,6,4500.0,元/月,近地铁
1118,整租·*新两房+装修有个性+价格公道+拎包入住+管家式服务,黄浦,世博滨江,60.0,南,2,1,1,链家,10天前发布,低楼层,5,8800.0,元/月,近地铁_精装
1119,近地铁线+中间楼层+业主自住精装+朝南采光好+诚意出租,浦东,源深,30.0,南,1,0,1,链家,10天前发布,高楼层,6,4800.0,元/月,近地铁_随时看房
1120,新出精装2房家具家电可配好临世纪公园好房子,浦东,花木,54.0,南,2,1,1,链家,11天前发布,低楼层,6,7000.0,元/月,近地铁
1121,整租·锦绣花园3室1厅9000元,长宁,新华路,93.0,东南,3,1,1,链家,11天前发布,低楼层,18,9000.0,元/月,近地铁_精装
1122,邮电二村2室1厅5700元,虹口,曲阳,73.0,南,2,1,1,链家,12天前发布,中楼层,24,5700.0,元/月,近地铁_随时看房
1123,整租·真房源真图片真价格十大文明小区近地铁10号,长宁,虹桥,51.0,南北,2,1,1,链家,18天前发布,低楼层,6,5200.0,元/月,近地铁_精装
1124,古北国际广场2室2厅20000元,长宁,古北,131.0,南,2,2,2,链家,19天前发布,低楼层,30,20000.0,元/月,近地铁
1125,双阳大楼1室1厅5000元,杨浦,控江路,53.0,南,1,1,1,链家,20天前发布,中楼层,18,5000.0,元/月,近地铁
1126,精装两房+近地铁二号线+诚意出租,长宁,仙霞,63.0,东南,2,1,1,链家,21天前发布,低楼层,6,6500.0,元/月,近地铁
1127,陆家嘴，业主急租，看房方便，精装修拎包入住,浦东,陆家嘴,52.0,南,1,1,1,链家,24天前发布,低楼层,22,6800.0,元/月,近地铁
1128,家化公寓2室2厅8200元,虹口,北外滩,90.0,南,2,2,1,链家,25天前发布,高楼层,22,8200.0,元/月,近地铁
1129,中原纪联小区3室1厅6500元,杨浦,中原,81.0,南,3,1,1,链家,26天前发布,中楼层,7,6500.0,元/月,近地铁
1130,金柏苑3室2厅23000元,静安,静安寺,140.0,南,3,2,2,链家,27天前发布,低楼层,32,23000.0,元/月,近地铁
1131,美兰湖颐景园3室2厅3600元,宝山,罗店,88.0,东南,3,2,1,链家,17天前发布,低楼层,5,3600.0,元/月,近地铁_随时看房
1132,逸仙华庭2室2厅5800元,宝山,高境,103.0,南北,2,2,1,链家,24天前发布,高楼层,11,5800.0,元/月,近地铁_随时看房
1133,市光三村1室1厅4000元,杨浦,中原,39.0,南,1,1,1,链家,1个月前发布,低楼层,6,4000.0,元/月,近地铁_随时看房
1134,整租·南北通精装修+高区景观好+价格可谈+近地铁+拎包入住,黄浦,五里桥,47.0,南北,2,1,1,链家,1天前发布,高楼层,7,5800.0,元/月,近地铁_精装_新上_随时看房
1135,延铁小区1室1厅4200元,闸北,大宁,37.0,南,1,1,1,链家,3天前发布,低楼层,6,4200.0,元/月,近地铁_新上_随时看房
1136,包运大厦2室1厅6300元,闸北,西藏北路,60.0,南,2,1,1,链家,5天前发布,高楼层,25,6300.0,元/月,近地铁_新上_随时看房
1137,整租·南京西路大两房，超大客厅，远离高架,静安,南京西路,118.0,南,2,3,1,链家,6天前发布,低楼层,16,15000.0,元/月,近地铁_精装_新上_随时看房
1138,新村路350弄3室0厅5700元,普陀,甘泉宜川,74.0,南北,3,0,1,链家,9天前发布,中楼层,6,5700.0,元/月,近地铁_随时看房
1139,"整租·中山南二路960弄，居家一房,拎包即住，提前约随时可看",徐汇,万体馆,37.0,南,1,1,1,链家,15天前发布,中楼层,6,4800.0,元/月,近地铁_精装_随时看房
1140,整租·寿昌坊1居室3700,徐汇,康健,39.0,南,1,1,1,门店优选,15天前发布,高楼层,6,3700.0,元/月,近地铁_随时看房
1141,整租·田林十二村2居室5500,徐汇,田林,48.0,南,2,1,1,门店优选,12天前发布,低楼层,6,5500.0,元/月,近地铁_随时看房
1142,整租·长春新苑2居室6600,徐汇,田林,68.0,南,2,1,1,门店优选,28天前发布,高楼层,6,6600.0,元/月,近地铁_随时看房
1143,整租·东方曼哈顿2居室12000,徐汇,徐家汇,85.0,西南,2,2,1,门店优选,1个月前发布,高楼层,37,12000.0,元/月,近地铁_精装_随时看房
1144,华松小区1室1厅4000元,长宁,北新泾,44.0,南,1,1,1,链家,3天前发布,中楼层,7,4000.0,元/月,近地铁_新上
1145,东体小区2室1厅5800元,虹口,曲阳,51.0,南北,2,1,1,链家,12天前发布,低楼层,6,5800.0,元/月,近地铁_随时看房
1146,九号线、生态科技小区、电梯房、家具高配，拎包入住,闵行,七宝,50.0,南北,1,1,1,链家,3天前发布,中楼层,8,5300.0,元/月,近地铁_新上_随时看房
1147,整租·精装修，房间干净清爽整洁，诚意出租看中价格可谈,徐汇,康健,58.0,南,2,1,1,链家,4天前发布,中楼层,6,5300.0,元/月,近地铁_精装_新上_随时看房
1148,整租·新凯城紫竹苑精装修拎包入住近九号线佘山地铁站,松江,泗泾,68.0,南北,2,1,1,链家,5天前发布,低楼层,12,3499.0,元/月,近地铁_精装_新上
1149,延吉中路310弄1室1厅4000元,杨浦,黄兴公园,46.0,南,1,1,1,链家,5天前发布,低楼层,6,4000.0,元/月,近地铁_新上_随时看房
1150,三湘四季花城1室1厅3600元,松江,松江大学城,58.0,南,1,1,1,链家,6天前发布,中楼层,14,3600.0,元/月,近地铁_新上
1151,金京路站100米小区精装都配拎包入住,浦东,高行,81.0,南,2,1,1,链家,7天前发布,高楼层,6,5200.0,元/月,近地铁
1152,13号线+精装大三房价格实惠+近菜市场，装修华丽,普陀,长征,142.0,南,3,2,2,链家,7天前发布,高楼层,11,9500.0,元/月,近地铁
1153,整租·陆家嘴+2楼+精装修一室户、近地铁、环境舒适！急租,浦东,潍坊,28.0,南,1,0,1,链家,8天前发布,低楼层,6,3500.0,元/月,近地铁_精装_押一付一
1154,强生古北花园，经典三房，随时看,长宁,古北,144.0,南,3,2,2,链家,9天前发布,低楼层,17,21000.0,元/月,近地铁_随时看房
1155,共富花园2室1厅4800元,宝山,共富,106.0,南,2,1,1,链家,10天前发布,高楼层,13,4800.0,元/月,近地铁
1156,6号线云山站，户型好，楼层好，采光好，南北通透,浦东,金杨,43.0,南,1,1,1,链家,10天前发布,低楼层,7,4300.0,元/月,近地铁
1157,整租·大三期+精装一房+拎包入住+沿河一排+风景好+交通方便,普陀,中远两湾城,82.0,南,1,2,1,链家,11天前发布,高楼层,32,8000.0,元/月,近地铁_精装_随时看房
1158,西南名苑精装大三房，两厅两卫，家具家电是齐的。,松江,泗泾,122.0,南,3,2,2,链家,11天前发布,中楼层,5,6800.0,元/月,近地铁
1159,整租·徐家汇地铁房+两房朝南+精装修拎包入住+业主诚意出租,徐汇,徐家汇,106.0,南,2,2,1,链家,12天前发布,中楼层,25,12000.0,元/月,近地铁_精装
1160,九歌中庭1室1厅4000元,闵行,静安新城,36.0,南,1,1,1,链家,18天前发布,中楼层,9,4000.0,元/月,近地铁_随时看房
1161,三江小区1室1厅4900元,徐汇,龙华,45.0,南,1,1,1,链家,19天前发布,中楼层,6,4900.0,元/月,近地铁
1162,整租·新华路业主自住精装修诚意出租实地看房效果佳,长宁,新华路,43.0,南,2,1,1,链家,20天前发布,高楼层,6,8000.0,元/月,近地铁_精装
1163,众众德尚世嘉2室1厅5000元,闵行,颛桥,82.0,南,2,1,1,链家,21天前发布,低楼层,6,5000.0,元/月,近地铁_随时看房
1164,整租·精装两房5400近宋园路10号线拎包入住中间楼层,长宁,新华路,54.0,西,2,1,1,链家,24天前发布,低楼层,6,5400.0,元/月,近地铁
1165,精装洋房3房家电齐*拎包入住看房随时可以,浦东,金桥,115.0,南,3,2,2,链家,25天前发布,中楼层,5,9000.0,元/月,近地铁
1166,甘泉三村1室1厅3200元,普陀,甘泉宜川,35.0,南,1,1,1,链家,27天前发布,中楼层,6,3200.0,元/月,近地铁
1167,整租·近漕宝路地铁口+电梯大两房+采光好+日月光,徐汇,万体馆,85.0,北,2,2,1,链家,1个月前发布,中楼层,26,7500.0,元/月,近地铁_随时看房
1168,合景叠翠峰苑3室2厅3800元,嘉定,菊园新区,87.0,南,3,2,1,链家,1天前发布,高楼层,11,3800.0,元/月,近地铁_新上_随时看房
1169,工农三村1室1厅3500元,杨浦,中原,43.0,南,1,1,1,链家,3天前发布,高楼层,6,3500.0,元/月,近地铁_新上
1170,大华一村1室1厅3900元,宝山,大华,42.0,南,1,1,1,链家,5天前发布,中楼层,6,3900.0,元/月,近地铁_新上_随时看房
1171,世纪大道ZUI好的房子了解一下+装修亮眼+拎包入住！,浦东,源深,38.0,南,1,1,1,链家,14天前发布,低楼层,6,4500.0,元/月,近地铁_随时看房
1172,整租·吴中公寓1居室6000,徐汇,田林,71.0,南,1,1,1,门店优选,3天前发布,中楼层,22,6000.0,元/月,近地铁_新上_随时看房
1173,整租·吴东小区1居室4200,徐汇,徐家汇,34.0,南,1,1,1,门店优选,1个月前发布,高楼层,6,4200.0,元/月,近地铁_随时看房
1174,整租·南京西路精致一房可以短租诚意出租价格可谈,静安,南京西路,53.0,东,1,1,1,链家,3天前发布,中楼层,29,8000.0,元/月,近地铁_精装_新上_随时看房
1175,密三小区1室1厅4900元,虹口,曲阳,37.0,南,1,1,1,链家,12天前发布,低楼层,6,4900.0,元/月,近地铁
1176,整租·滨江朝南电梯一室一厅，进南园公园，田子坊,黄浦,打浦桥,38.0,南,1,1,1,链家,4天前发布,低楼层,20,6200.0,元/月,近地铁_精装_新上
1177,绿地新江桥城1室1厅3200元,嘉定,江桥,56.0,南,1,1,1,链家,5天前发布,高楼层,15,3200.0,元/月,近地铁_新上_随时看房
1178,新上房源+精装两房+看房提前约,徐汇,康健,53.0,南,2,1,1,链家,5天前发布,高楼层,6,5300.0,元/月,近地铁_新上
1179,近四六号线蓝村路站双轨，看房有钥匙，价格可谈,浦东,塘桥,36.0,南,1,0,1,链家,6天前发布,中楼层,6,4000.0,元/月,近地铁_新上
1180,公交新村2室0厅5500元,杨浦,鞍山,44.0,南,2,0,1,链家,7天前发布,高楼层,7,5500.0,元/月,近地铁_随时看房
1181,绿地蔷薇九里(公寓)2室2厅4000元,松江,松江大学城,72.0,南,2,2,1,链家,8天前发布,中楼层,11,4000.0,元/月,近地铁
1182,殷高小区2室1厅4500元,宝山,高境,65.0,南,2,1,1,链家,10天前发布,低楼层,6,4500.0,元/月,近地铁_随时看房
1183,精装修南北通透2房2厅2卫,浦东,塘桥,113.0,南,2,2,2,链家,10天前发布,中楼层,11,9000.0,元/月,近地铁_随时看房
1184,保利西子湾9号线大学城地铁站小三房装修真的好,松江,松江大学城,104.0,南,3,2,1,链家,11天前发布,高楼层,14,5600.0,元/月,近地铁
1185,御上海9号线大学城地铁站随时看房价格可以谈,松江,松江大学城,64.0,南,1,1,1,链家,12天前发布,高楼层,18,3500.0,元/月,近地铁
1186,梧桐城邦大公馆3室2厅7500元,宝山,大华,89.0,南,3,2,1,链家,12天前发布,中楼层,10,7500.0,元/月,近地铁
1187,三湘世纪花城三期3室2厅13500元,杨浦,五角场,137.0,南,3,2,2,链家,21天前发布,高楼层,12,13500.0,元/月,近地铁
1188,整租·长城小区+高区采光视野好+交通生活便利,静安,曹家渡,42.0,东南南,1,1,1,链家,21天前发布,高楼层,7,6800.0,元/月,近地铁_精装
1189,骏丰玲珑坊1室1厅2700元,嘉定,嘉定新城,54.0,南,1,1,1,链家,22天前发布,中楼层,26,2700.0,元/月,近地铁
1190,海高二村2室1厅3300元,浦东,外高桥,65.0,南,2,1,1,链家,24天前发布,高楼层,6,3300.0,元/月,近地铁
1191,6号线灵岩南路，上南翡翠苑，婚装两房两卫，近大润发,浦东,三林,100.0,南,2,2,2,链家,25天前发布,高楼层,6,7500.0,元/月,近地铁
1192,价格可谈，恒大开发高档小区，中间三楼，精装南北三房,浦东,三林,116.0,南,3,2,2,链家,26天前发布,中楼层,6,8000.0,元/月,近地铁_随时看房
1193,整租·看房方便，朝南采光好，地铁413号线，，,黄浦,世博滨江,86.0,南西南,2,1,1,链家,27天前发布,低楼层,31,8000.0,元/月,近地铁
1194,整租·温馨舒适简约一房一厅，看房方便，拎包即住，房东人好,静安,江宁路,59.0,南,1,2,1,链家,28天前发布,中楼层,31,8500.0,元/月,近地铁_精装
1195,整租·徐汇大木桥精装两房，随时看房，近地铁，电梯房,徐汇,斜土路,89.0,西南,2,1,1,链家,13天前发布,高楼层,23,10800.0,元/月,近地铁_精装
1196,整租·近地铁38号线地铁站配套齐qu房间干净整洁随时住,虹口,凉城,87.0,南,2,2,1,链家,17天前发布,高楼层,6,6500.0,元/月,近地铁
1197,业主诚意出租8号线地铁口双南大两房明户型采光棒,浦东,三林,72.0,南,2,1,1,链家,20天前发布,中楼层,6,4000.0,元/月,近地铁_随时看房
1198,整租·百汇园南高区精装两居室江景房,徐汇,徐汇滨江,107.0,南,2,2,1,链家,25天前发布,中楼层,36,15000.0,元/月,近地铁_精装
1199,电梯房近古北家乐福，双卧室朝南居住舒适，诚意出租,长宁,古北,95.0,南,2,2,1,链家,29天前发布,中楼层,8,11500.0,元/月,近地铁
1200,整租·静安凤凰苑精装三房看房方便昌平站楼下房东诚租,静安,江宁路,140.0,南,3,2,2,链家,1个月前发布,高楼层,27,18000.0,元/月,近地铁_精装_双卫生间
1201,世博713号线精装两室户，朝南采光好，随时入住。,浦东,世博,56.0,南,2,0,1,链家,1个月前发布,高楼层,6,5300.0,元/月,近地铁
1202,水塘小区1室1厅3400元,普陀,真如,33.0,南,1,1,1,链家,1个月前发布,低楼层,6,3400.0,元/月,近地铁
1203,整租·远中二期，精装一房，干净整洁，拎包入住，看房方便,静安,南京西路,66.0,南,1,1,1,链家,1个月前发布,中楼层,8,16000.0,元/月,近地铁_精装
1204,临汾路541号1室0厅3000元,闸北,彭浦,37.0,南,1,0,1,链家,今天发布,中楼层,6,3000.0,元/月,近地铁_新上
1205,象源丽都2室2厅9500元,普陀,长征,99.0,南,2,2,1,链家,1天前发布,中楼层,18,9500.0,元/月,近地铁_新上
1206,新泾三村1室1厅4500元,长宁,北新泾,35.0,南,1,1,1,链家,1天前发布,中楼层,6,4500.0,元/月,近地铁_新上
1207,新城盛景园3室2厅4300元,青浦,夏阳,86.0,南,3,2,1,链家,21天前发布,中楼层,4,4300.0,元/月,近地铁
1208,大华颐和华城(公寓)1室2厅5000元,普陀,万里,58.0,南,1,2,1,链家,21天前发布,中楼层,6,5000.0,元/月,近地铁_随时看房
1209,吉富绅花园2室2厅3800元,青浦,夏阳,98.0,东南,2,2,1,链家,2天前发布,低楼层,21,3800.0,元/月,近地铁_新上
1210,盘古天地2室2厅4000元,嘉定,嘉定新城,70.0,南,2,2,1,链家,22天前发布,中楼层,37,4000.0,元/月,近地铁
1211,海滨二村(宝山)2室1厅3000元,宝山,淞宝,49.0,南北,2,1,1,链家,3天前发布,高楼层,6,3000.0,元/月,近地铁_新上_随时看房
1212,整租·宝华现代城，可办公，看房方便，随时起租，诚意出租,闸北,大宁,111.0,南,2,2,1,链家,13天前发布,中楼层,25,8500.0,元/月,近地铁_随时看房
1213,呼玛三村2室1厅4600元,宝山,张庙,72.0,南,2,1,1,链家,14天前发布,中楼层,6,4600.0,元/月,近地铁
1214,精致两房双南户型采光好楼层佳随时入住,浦东,陆家嘴,75.0,南,2,1,1,链家,16天前发布,高楼层,18,8500.0,元/月,近地铁
1215,宝钢六村2室0厅3500元,宝山,淞宝,45.0,南,2,0,1,链家,17天前发布,高楼层,6,3500.0,元/月,近地铁
1216,仁恒两室，朝南看小区花园，看江景，家电齐*,浦东,陆家嘴,103.0,南,2,2,2,链家,24天前发布,中楼层,26,18000.0,元/月,近地铁
1217,上南翡翠苑4室3厅13900元,浦东,三林,260.0,南,4,3,3,链家,25天前发布,低楼层,4,13900.0,元/月,近地铁
1218,整租·锦绣大平层，*屋空调+地热，装修精致，南看别墅安静,闵行,金汇,225.0,南,4,2,2,链家,26天前发布,中楼层,6,35000.0,元/月,近地铁_精装_双卫生间
1219,静安紫苑1室1厅8800元,静安,南京西路,52.0,南,1,1,1,链家,27天前发布,高楼层,27,8800.0,元/月,近地铁
1220,名庭花苑2室2厅6000元,松江,松江新城,120.0,南,2,2,2,链家,28天前发布,低楼层,24,6000.0,元/月,近地铁
1221,整租·1号线马戏城站，精装双南两房，看房方便，可随时入住,闸北,大宁,92.0,南,2,2,1,链家,13天前发布,中楼层,24,8500.0,元/月,近地铁_精装
1222,精装电梯大三房，自住装修品牌家电，随时看房拎包入住,徐汇,康健,128.0,南,3,2,2,链家,17天前发布,低楼层,24,13000.0,元/月,近地铁_随时看房
1223,近江苏路地铁精装修*新配置拎包入住,长宁,中山公园,46.0,南,1,1,1,链家,20天前发布,低楼层,7,6800.0,元/月,近地铁
1224,近地铁精装*配小区环境优美,浦东,世博,92.0,南北,2,2,1,链家,25天前发布,低楼层,16,9500.0,元/月,近地铁
1225,四达路25弄1室1厅4000元,虹口,鲁迅公园,36.0,南,1,1,1,链家,29天前发布,低楼层,6,4000.0,元/月,近地铁
1226,乾溪新村2室1厅3600元,宝山,大场镇,56.0,南北,2,1,1,链家,1个月前发布,高楼层,6,3600.0,元/月,近地铁
1227,三湘世纪花城2室2厅7200元,杨浦,五角场,92.0,南,2,2,1,链家,1个月前发布,高楼层,6,7200.0,元/月,近地铁
1228,万源城尚郡精装修三房带车位临地铁12号线协和双语,闵行,古美,89.0,南,3,1,1,链家,1个月前发布,低楼层,21,8800.0,元/月,近地铁
1229,兰溪路224号1室0厅4000元,普陀,真如,39.0,西南,1,0,1,链家,1个月前发布,高楼层,6,4000.0,元/月,近地铁
1230,精装装一室半，地铁房，业主诚意出租,浦东,塘桥,47.0,南,1,1,1,链家,今天发布,高楼层,6,5000.0,元/月,近地铁_新上
1231,好世鹿鸣苑1室1厅5500元,闵行,莘庄,50.0,南,1,1,1,链家,1天前发布,低楼层,17,5500.0,元/月,近地铁_新上
1232,整租·淮海路商圈+常熟路地铁口精装修两房出租+交通便利！,徐汇,衡山路,57.0,南,2,1,1,链家,1天前发布,高楼层,6,8200.0,元/月,近地铁_精装_新上
1233,整租·精心温馨装修大三房，中山公园地铁口，凯旋之宫殿,长宁,中山公园,154.0,南,3,2,2,链家,21天前发布,高楼层,29,18000.0,元/月,近地铁_精装_双卫生间
1234,竹园一房装修好看房方便随时可以住,浦东,源深,40.0,南,1,1,1,链家,21天前发布,高楼层,6,4500.0,元/月,近地铁
1235,热推房源，值得关注。喜欢可看，看中可谈。,长宁,古北,70.0,南,1,1,2,链家,18天前发布,中楼层,10,10000.0,元/月,近地铁_随时看房
1236,整租·诚租正规一室一厅！300米到地铁3、8号线+龙之梦！！！,虹口,鲁迅公园,30.0,南,1,0,1,链家,2天前发布,低楼层,6,3200.0,元/月,近地铁_新上
1237,由由四村南北户型楼层佳采光好近地铁拎包入住,浦东,北蔡,57.0,南北,2,1,1,链家,22天前发布,高楼层,6,4500.0,元/月,近地铁_随时看房
1238,凯欣豪园1室1厅13000元,长宁,中山公园,56.0,北,1,1,1,链家,3天前发布,高楼层,36,13000.0,元/月,近地铁_新上
1239,整租·近音乐学院，精装一房，朝南，采光通风好。,徐汇,建国西路,29.0,南,1,1,1,链家,13天前发布,高楼层,6,6000.0,元/月,近地铁_精装_随时看房
1240,凤城三村1室0厅4000元,杨浦,控江路,33.0,南,1,0,1,链家,14天前发布,低楼层,5,4000.0,元/月,近地铁
1241,瑞虹新城(一期)1室1厅7500元,虹口,临平路,48.0,南,1,1,1,链家,16天前发布,高楼层,39,7500.0,元/月,近地铁
1242,整租·滨江名人苑高区2房价格可谈业主诚租欢迎看房,黄浦,黄浦滨江,102.0,南,2,2,1,链家,17天前发布,中楼层,31,11500.0,元/月,近地铁_精装
1243,仁恒两室，看金融区三大神器，精装修，家电齐*,浦东,陆家嘴,84.0,北,2,2,1,链家,24天前发布,中楼层,26,18000.0,元/月,近地铁
1244,新中苑2室2厅12000元,黄浦,蓬莱公园,125.0,西南,2,2,1,链家,25天前发布,高楼层,28,12000.0,元/月,近地铁
1245,灵新小区2室0厅4200元,虹口,凉城,43.0,南,2,0,1,链家,26天前发布,高楼层,6,4200.0,元/月,近地铁_随时看房
1246,罗马花园2室2厅15000元,长宁,古北,161.0,东南,2,2,2,链家,27天前发布,低楼层,18,15000.0,元/月,近地铁
1247,陆家嘴板块两房，聘请设计师装修，诚意租，拎包入住。,浦东,陆家嘴,122.0,南,2,2,2,链家,28天前发布,高楼层,22,11000.0,元/月,近地铁_随时看房
1248,两室1厅，小区中心位置，交通方便,闵行,老闵行,59.0,南,2,1,1,链家,13天前发布,高楼层,6,2800.0,元/月,近地铁
1249,整租·徐家汇地铁站，小区闹中取静，小区门口就有菜市场,徐汇,徐家汇,50.0,南,2,1,1,链家,17天前发布,高楼层,6,6200.0,元/月,近地铁
1250,近上海南站，精装一室一厅，采光好，楼层好,徐汇,康健,52.0,南,1,1,1,链家,20天前发布,中楼层,6,5000.0,元/月,近地铁
1251,东淮海公寓3室2厅16800元,黄浦,豫园,136.0,南北,3,2,2,链家,25天前发布,高楼层,28,16800.0,元/月,近地铁_随时看房
1252,业主自住精装修+保养好+可长租+楼层好采光棒+方便看房,浦东,张江,141.0,南,3,2,2,链家,29天前发布,中楼层,16,14000.0,元/月,近地铁
1253,武泰公寓1室2厅7800元,静安,南京西路,60.0,南,1,2,1,链家,1个月前发布,中楼层,27,7800.0,元/月,近地铁
1254,整租·看房方便，可配置家电家具，可短租，拎包入住,静安,曹家渡,55.0,南,2,1,1,链家,1个月前发布,低楼层,6,5600.0,元/月,近地铁
1255,整租·南方看风景北方看星空南北通透精致装修愉悦您的心情,普陀,武宁,122.0,南,2,2,2,链家,1个月前发布,低楼层,29,15000.0,元/月,近地铁_精装_双卫生间
1256,地铁房、居家装修、南北通透、业主自住,闵行,静安新城,62.0,南,2,1,1,链家,1个月前发布,高楼层,6,4500.0,元/月,近地铁_随时看房
1257,晶杰苑1室1厅7000元,闵行,古美,65.0,南,1,1,1,链家,今天发布,中楼层,11,7000.0,元/月,近地铁_新上_随时看房
1258,馨佳园(韶山路419弄)2室2厅4200元,宝山,顾村,83.0,南北,2,2,1,链家,1天前发布,高楼层,14,4200.0,元/月,近地铁_新上
1259,整租·精装两房，近耀中国际，看房有钥匙,长宁,古北,92.0,南,2,2,1,链家,1天前发布,高楼层,6,9000.0,元/月,近地铁_精装_新上_随时看房
1260,整租·天青色在等烟雨，而此房在等你，方正*明,普陀,中远两湾城,95.0,南,2,2,1,链家,21天前发布,低楼层,34,13000.0,元/月,近地铁_精装
1261,房东诚意出租！精装修，拎包入住，地铁房，诚意出租,长宁,天山,90.0,南,2,2,1,链家,21天前发布,高楼层,20,13800.0,元/月,近地铁
1262,整租·万科城市花园，户型边套，装修好，居家客户优先,闵行,七宝,73.0,南,2,2,1,链家,18天前发布,低楼层,7,5800.0,元/月,近地铁_押一付一_随时看房
1263,金隆置地大厦1室1厅8500元,浦东,源深,57.0,南,1,1,1,链家,2天前发布,低楼层,31,8500.0,元/月,近地铁_新上_随时看房
1264,整租·：徐家汇中xi地段近地铁14911号线精装电梯一房,徐汇,徐家汇,68.0,南,1,1,1,链家,22天前发布,中楼层,24,10000.0,元/月,近地铁_精装_随时看房
1265,巨野路109弄2室1厅4500元,浦东,洋泾,61.0,南,2,1,1,链家,3天前发布,中楼层,6,4500.0,元/月,近地铁_新上
1266,宜川三村2室1厅3300元,普陀,甘泉宜川,22.0,南,2,1,1,链家,13天前发布,中楼层,5,3300.0,元/月,近地铁_随时看房
1267,整租·11012号线陕西南路站+精装大三房+看房方便,徐汇,建国西路,166.0,南,3,2,2,链家,14天前发布,中楼层,28,36000.0,元/月,近地铁_精装_双卫生间
1268,双南2房，采光好，可做员工宿舍,普陀,长征,63.0,南,2,1,1,链家,16天前发布,高楼层,6,5000.0,元/月,近地铁
1269,整租·高品质小区大两房两卫+新房装修+人车分流,普陀,长寿路,120.0,南,2,2,2,链家,17天前发布,低楼层,18,13500.0,元/月,近地铁_精装_双卫生间
1270,环镇北路600弄2室1厅4300元,宝山,大场镇,72.0,南,2,1,1,链家,24天前发布,高楼层,6,4300.0,元/月,随时看房
1271,整租·老西门板块+810双轨交汇+交通便利+采光好+人车分流,黄浦,老西门,145.0,南,3,2,2,链家,25天前发布,中楼层,31,22800.0,元/月,近地铁_精装_双卫生间
1272,福海小区1室0厅5500元,黄浦,人民广场,30.0,南,1,0,1,链家,26天前发布,低楼层,6,5500.0,元/月,随时看房
1273,高区南北通透，可看黄埔江，诚意出租，钥匙随时看房,浦东,塘桥,197.0,南,3,2,2,链家,27天前发布,中楼层,30,28000.0,元/月,近地铁_随时看房
1274,巴黎之春3室1厅7500元,普陀,万里,97.0,南,3,1,1,链家,28天前发布,中楼层,18,7500.0,元/月,近地铁
1275,整租·喜鹊底楼精装修1房1厅面积大装修好4.12号线大木桥站！,徐汇,斜土路,39.0,南北,1,1,1,链家,13天前发布,低楼层,5,5200.0,元/月,近地铁_精装
1276,整租·新天地地段高品质小区简约居家风格大三房初次出租,黄浦,老西门,143.0,南,3,2,2,链家,17天前发布,高楼层,34,26800.0,元/月,近地铁_精装_双卫生间_随时看房
1277,缘圆宝邸1室2厅4300元,嘉定,江桥,58.0,南,1,2,1,链家,20天前发布,中楼层,7,4300.0,元/月,近地铁_随时看房
