id,name,level,hot,area,num,price,info,address
1378,贺兰山滚钟口,,0.74,[宁夏·银川·西夏区],93,30.0,西夏古名胜地,地址：宁夏回族自治区银川西夏区滚钟口风景区
1379,哈巴湖生态旅游区,3A景区,0.0,[宁夏·吴忠·盐池县],91,27.0,一半沙漠，一半绿地,地址：宁夏省吴忠市盐池县王乐井乡
1380,沙坡头盛典,,0.0,[宁夏·中卫·沙坡头区],10,238.0,大型全息浸没式情景体验剧,地址：宁夏中卫沙坡头旅游新镇
1381,宁夏艾伊薰衣草庄园,,0.0,[宁夏·银川],10,19.9,艾伊薰衣草庄园邀你邂逅一场紫色的夏日约会,地址：滨河新区贺兰园艺路，紧扣滨河旅游大道203环线
1382,拉萨清真大寺,,0.72,[西藏·拉萨·城关区],0,0.0,卡基,地址：西藏自治区拉萨市城关区孜苏路6号
1383,鲁朗林海,,0.0,[西藏·林芝·林芝县],91,199.0,工布藏族风情和茶马古道等文化的体验地,地址：西藏林芝市林芝县鲁朗镇
1384,岗巴拉山顶,,0.0,[西藏·山南·浪卡子县],12,88.0,俯瞰羊湖，五彩祥云,地址：西藏自治区山南地区浪卡子县
1385,普莫雍措,,0.0,[西藏·山南·浪卡子],4,139.0,置身其中，有人间天堂之美感,地址：西藏自治区山南市浪卡子县
1386,苯日神山,,0.72,[西藏·林芝·林芝县],30,60.0,一座西藏原始苯教推崇的神山,地址：西藏自治区林芝地区林芝县
1387,黄河宫,,0.0,[宁夏·中卫·沙坡头区],8,16.0,宁夏境内的重要历史文物及回族民俗文物,地址：宁夏中卫市沙坡头区黄河大桥向西1公里
1388,张裕摩塞尔十五世酒庄,,0.0,[宁夏·银川·西夏区],8,60.0,高档综合型庄园,地址：宁夏银川市西夏区经济技术开发区六盘山路359号。
1389,宁夏幻太奇海洋馆,,0.0,[宁夏·银川·金凤区],10,118.0,多功能于一体的休闲娱乐空间,地址：宁夏银川市金凤区康平路悦海新天地购物广场东区1-3层
1390,阅海欢乐岛,,0.0,[宁夏·银川·金凤区],20,108.0,孩子的玩乐天堂,地址：宁夏回族自治区银川市金凤区满城北街阅海公园南码头处
1391,火石寨国家地质公园,4A景区,0.78,[宁夏·固原·西吉县],56,45.0,有堪称四绝的奇山，岩层，茂树，洞窟,地址：宁夏省固原市西吉县
1392,青铜峡黄河楼,4A景区,0.0,[宁夏·吴忠·青铜峡市],58,38.5,屋面铺装金黄色琉璃瓦，整体风格恢弘大气,地址：宁夏自治区吴忠青铜峡市黄河路与滨河大道交叉处
1393,磨磐山关帝庙,,0.7,[西藏·拉萨·城关区],0,0.0,展示拉萨民族的多样性和宗教的多元性,地址：西藏拉萨市城关区布达拉宫西侧
1394,氧知元氧疗馆,,0.0,[西藏·拉萨·城关区],0,0.0,解决高原反应困扰,地址：西藏自治区拉萨市民族中路1号开元拉萨饭店一楼大堂左侧走廊
1395,曲典尼玛观相湖,,0.7,[西藏·日喀则·日喀则市],0,0.0,是有着能“参透生死”的古老传说的湖,地址：西藏日喀则市曲典尼玛观相湖
1396,强钦寺,,0.0,[西藏·日喀则·日喀则市],0,0.0,西藏三大强巴佛之一,地址：西藏日喀则地区日喀则市仁布县境内
1397,希夏邦玛峰,,0.0,[西藏·日喀则·聂拉木县],0,0.0,海拔8012，为世界第十四高峰，该峰北坡地形复杂，山势陡峭，布满了冰裂隙。野博,地址：西藏省日喀则聂拉木县
1398,加兴沟水帘瀑布,,0.7,[西藏·林芝·林芝县],0,0.0,距帕嘎寺20多公里还有以水帘洞瀑布闻名的加兴沟。水帘瀑布高25米，分三帘自洞顶垂落，洞外古藤缠绕，洞内幽深曲折，落日之际,地址：西藏 林芝
1399,伊日峡谷,,0.0,[西藏·昌都·类乌齐县],0,0.0,一处风景非常秀丽的原始峡谷,地址：西藏昌都类乌齐县伊日乡
1400,敏珠林寺,3A景区,0.76,[西藏·山南·扎囊县],0,0.0,四面群山环抱，山青水秀，环境十分优美,地址：西藏自治区山南扎囊县扎其乡敏珠林村
1401,藏王墓,,0.74,[西藏·山南·琼结县],0,0.0,松赞干布和文成公主都长眠于此。藏王墓位于西藏山南地区琼结县境内，是吐蕃王朝时期第29代赞普至第40代（末代）赞普、大臣及,地址：西藏山南地区琼结县境内
1402,易贡国家地质公园,,0.0,[西藏·林芝·波密县],0,0.0,以地质遗迹、现代冰川和高山峡谷为特色,地址：西藏自治区林芝地区波密县
1403,格萨尔古堡,,0.0,[西藏·林芝·工布江达县],0,0.0,古堡由片石和木板搭建而成，非常坚固,地址：西藏林芝市工布江达县巴河镇秀巴村
1404,色林错,,0.0,[西藏·那曲·申扎],0,0.0,西藏第二大湖泊及中国第三大咸水湖,地址：西藏那曲地区申扎县和班戈县境内
1405,中尼友谊桥,,0.74,[西藏·日喀则·聂拉木县],0,0.0,"海拔1800米。1964年建成。是一座横贯东西的钢筋混凝土大桥，连接羊八井至加德满都的中尼公路。
桥宽8米左右，长45米",地址：西藏日喀则聂拉木县樟木口岸附近中尼界河上
1406,汉妃梳妆台,,0.7,[西藏·林芝·林芝县],0,0.0,达域龙增村有一巨大的青石台，名为“嘉萨”，意为“汉妃”。汉妃即文成公主和金城公主，此村关于她们的传说极多。传说两人都曾遭,地址：西藏林芝达域龙增村
1407,布达拉宫,5A景区,1.0,[西藏·拉萨·城关区],2162,8.0,朝圣者的天堂,地址：西藏自治区拉萨市城关区北京中路35号
1408,拉萨国际梦幻灯光展,,0.0,[西藏·拉萨·堆龙德庆县],0,0.0,浪漫唯美的视觉饕餮盛宴,地址：西藏拉萨市堆龙德庆县北京大道团结路（近拉萨火车站）德吉罗布儿童游乐园
1409,尼洋阁藏东南文化博览园,,0.0,[西藏·林芝·林芝县],0,0.0,体验纯正的藏族文化、风情,地址：西藏林芝县八一镇娘乳岗
1410,幸福在路上,,0.0,[西藏·拉萨·城关区],0,0.0,大型西藏唐卡式歌舞诗,地址：拉萨市北京西路188号藏戏艺术中心
1411,桑耶寺,4A景区,0.9199999999999999,[西藏·山南·扎囊县],0,0.0,是西藏第一座剃度僧人出家的寺院,地址：西藏山南扎囊县桑耶镇
1412,扎西岗民俗村,,0.0,[西藏·林芝·林芝县],48,289.0,有“东方瑞士风光”的美誉,地址：西藏自治区林芝地区林芝县鲁朗镇
1413,尼洋河风光带景区,,0.0,[西藏·林芝·林芝县],97,429.0,散布着无数的旖旎风光和历史遗迹，值得一去,地址：西藏林芝地区林芝县达则村
1414,古格王国遗址,,0.8400000000000001,[西藏·阿里·扎达县],57,1799.0,古格灭亡时留下的遗存，极具研究价值,地址：西藏阿里市扎达县札布让区象泉河畔
1415,米堆冰川,,0.0,[西藏·林芝·波密县],90,2188.0,藏东南海洋性冰川的代表，罕见的自然奇观,地址：西藏自治区林芝地区波密县
1416,珠峰大本营,,0.0,[西藏·日喀则·定日县],16,1080.0,珠峰休整地,地址：西藏日喀则地区定日县
1417,廓琼岗日冰川,,0.0,[西藏·拉萨·当雄县],6,199.0,目前距离拉萨最近的冰川景区,地址：拉萨市当雄县格达乡S304省道旁
1418,嘉措拉山,,0.0,[西藏·日喀则·定日县],51,989.0,巨大的保护区标牌竖立在公路上,地址：西藏日喀则定日县白坝镇
1419,佛掌沙丘,,0.0,[西藏·林芝·米林县],91,429.0,伫立在河边的佛掌形状的沙丘,地址：西藏林芝市米林县丹娘乡雅鲁藏布江畔
1420,拉姆纳错,,0.72,[西藏·山南·加查县],0,0.0,圣湖犹如一面头盖骨形的镜子,地址：西藏山南地区加查县境内
1421,多拉神山,,0.74,[西藏·昌都·八宿县],0,0.0,各类佛像、佛塔、六字真言及藏文祈祷经,地址：西藏昌都市八宿县白马镇川藏公路旁
1422,布托湖,,0.7,[西藏·昌都·丁青县],0,0.0,两个不同面积的高山湖泊的通称，景色优美,地址：西藏昌都市丁青县城北约25公里处
1423,日多温泉,,0.7,[西藏·拉萨·墨竹工卡县],0,0.0,温泉天然自溢，历史悠久，被称为“圣泉”,地址：西藏拉萨市墨竹工卡县日多乡
1424,伊日温泉,,0.72,[西藏·昌都·类乌齐县],0,0.0,温泉位于类乌齐县，四面环山，山脚绿草茵茵，山上则是茂密的森林，整个温泉分布在长约100米的狭长地段。温泉水温在20至40,地址：西藏昌都类乌齐县
1425,拉萨达东温泉,,0.0,[西藏·拉萨],0,0.0,回归自然，达到人与自然的和协统一,地址：西藏拉萨市城关区蔡公堂乡
1426,扎耶巴寺,,0.0,[西藏·拉萨·达孜县],0,0.0,著名高僧修禅之处,地址：西藏拉萨市达孜县境内
1427,宁夏九龙湾风景区,,0.0,[宁夏·中卫],0,0.0,世界垄断性旅游资源,地址：宁夏中卫市城区西20公里处
1428,崆峒胭脂峡漂流,,0.0,[宁夏·固原·胭脂峡],0,0.0,沿河两岸森林茂密、山泉众多、美不胜收,地址：宁夏固原泾源县城东北8千米的黄花乡羊槽村东侧
1429,北长滩,,0.0,[宁夏·中卫·沙坡头区],0,0.0,宁夏首批“全国历史文化名村”,地址：宁夏省中卫市沙坡头北长滩景区
1430,北联灵湫,,0.0,[宁夏·固原·隆德县],0,0.0,即北联池，古称北乱池。在隆德县城东北部大庄乡前庄村，距隆德县城20公里。为葫芦河支流什字河北源--大庄河之发源地，是六盘,地址：宁夏省固原市隆德县大庄乡前庄村
1431,贺州十八水,4A景区,0.0,[广西·贺州·钟山县],8,60.0,探“十八水”，看“三奇宝地”,地址：广西壮族自治区贺州八步区黄田镇路花村
1432,漠水谣,,0.0,[宁夏·银川·兴庆区],4,40.9,大型健康养生文化广场,地址：银川市兴庆区民族北街蓝泰广场南侧一层
1433,拉萨印象,,0.0,[西藏·拉萨·城关区],0,0.0,不得不去的西藏民族非物质文化遗产演艺厅,地址：西藏拉萨市城关区娘热路23号区检察院旁（西藏藏医院门诊部斜对面)
1434,白塔,,0.0,[西藏·拉萨·城关区],0,0.0,白塔位于西藏自治区拉萨市城关区北京中路，是北京中路的地标性建筑。,地址：西藏自治区拉萨市城关区北京中路
1435,白居寺,,0.8,[西藏·日喀则·江孜县],0,0.0,典型的藏传佛教寺院建筑，寺塔天然浑成,地址：西藏日喀则江孜县城东北隅
1436,怒江沟72拐,,0.0,[西藏·昌都·左贡县],0,0.0,川藏南线必经之路，极具挑战价值,地址：西藏昌都地区左贡县
1437,巴松措漂流,,0.0,[西藏·林芝·工布江达县],30,140.0,湖水清澈见底，四周环绕的雪山倒映其中,地址：西藏林芝地区工布江达县巴松措景区内
1438,然乌湖,,1.0,[西藏·昌都·八宿县],75,2188.0,四季美景都会使你进入梦幻之境,地址：西藏昌都八宿境内
1439,药王山,,0.0,[西藏·拉萨·城关区],2,109.0,每天前来寻秘朝圣者络绎不绝,地址：西藏自治区拉萨市城关区
1440,卡定沟,,0.0,[西藏·林芝·林芝县],97,140.0,飞流直下，雄伟壮观，一年四季水流不断,地址：西藏自治区林芝市巴宜区八一镇卡定沟
1441,盛世汤泉,,0.0,[宁夏·银川·兴庆区],8,35.0,追求人与自然的完美体验,地址：宁夏回族自治区银川市兴庆区宝湖东路412号号附近
1442,思金拉措,,0.0,[西藏·拉萨·墨竹工卡县],0,0.0,蓝天倒映在湖中,地址：西藏拉萨市墨竹工卡县
1443,古乡湖景区,,0.0,[西藏·林芝·波密县],0,0.0,四周景色壮丽神奇，藏东南著名淡水湖之一,地址：西藏自治区林芝地区波密县
1444,扎日南木措,,0.0,[西藏·阿里·措勤县],0,0.0,植物生长良好，是藏北良好的牧场之一,地址：西藏阿里区措勤县东北
1445,帕里草原,,0.0,[西藏·日喀则·亚东],0,0.0,多汁草甸草原，素有“五色草甸”之称,地址：西藏自治区日喀则亚东县帕里镇
1446,大昭寺,5A景区,0.9199999999999999,[西藏·拉萨·城关区],382,8.0,西藏辉煌的一座吐蕃时期的建筑,地址：西藏拉萨市城关区中心八角街
1447,《文成公主》,,0.0,[西藏·拉萨·城关区],550,285.0,藏文化的“活字典”，汉藏民族融合的史诗,地址：西藏拉萨市城关区慈觉林（原次角林）中国西藏文化旅游创意园
1448,巴松措,5A景区,0.76,[西藏·林芝·工布江达县],48,140.0,藏传佛教红教神湖，湖水碧绿，周围青山悠悠,地址：西藏自治区林芝地区工布江达县
1449,勒布沟,3A景区,0.0,[西藏·山南·错那县],0,0.0,著名诗人六世达赖仓央嘉措的出生地,地址：西藏省山南市错那县
1450,强巴林寺,3A景区,0.8,[西藏·昌都·昌都县],0,0.0,建筑汇集了昌都能工巧匠的聪明才智,地址：西藏昌都市昌都县
1451,林芝自然博物馆,,0.0,[西藏·林芝·林芝县],53,1199.0,天然的自然博物馆,地址：西藏林芝地区林芝县
1452,扎达土林,,0.76,[西藏·阿里·扎达县],90,1799.0,千姿百态，别有情趣,地址：西藏阿里地区札达县
1453,拉昂错,,0.74,[西藏·阿里·普兰县],86,1799.0,湖周寸草不生，湖色深蓝，美丽异常,地址：西藏阿里地区普兰县
1454,托林寺,,0.78,[西藏·阿里·扎达县],65,1799.0,三地的建筑和佛像风格的集大成者,地址：西藏阿里扎达县城西北隅
1455,扎西半岛,,0.0,[西藏·拉萨·当雄县],22,249.0,巧夺天工，奇异多彩,地址：西藏藏族自治区拉萨市当雄县
1456,鲁朗风景区,4A景区,0.0,[西藏·林芝·林芝县],54,289.0,群山环抱，芳草青青，云蒸雾绕，民风淳朴,地址：西藏省林芝地区林芝县
1457,八廓街,,0.8,[西藏·拉萨·城关区],83,418.0,拉萨著名的转经道和商业中心,地址：西藏拉萨市大昭寺旁
1458,卡定沟天佛瀑布,,0.0,[西藏·林芝·卡定沟],82,199.0,瀑布后岩壁上有一尊天然形成的大佛面目慈祥,地址：西藏林芝市林芝县卡定沟景区内
1459,扎基寺,,0.72,[西藏·拉萨·城关区],0,0.0,香火十分鼎盛，每周一拜财神、周三保平安、周五求健康。扎基寺的财神特别嗜酒，祭拜时候可以在寺庙门口的小店里面买上一瓶白酒、,地址：西藏拉萨市城关区扎基东路扎基寺
1460,仓姑寺,,0.7,[西藏·拉萨·城关区],0,0.0,拉萨著名的尼姑寺仓姑寺始建於明代，距今有五百多年的历史，创建人为宗喀巴大师的弟子古觉群丹。古觉群丹生於藏历第六铙迥土鼠年,地址：西藏拉萨市城关区林廓路上段
1461,阿里神山圣湖旅游区,,0.0,[西藏·阿里·普兰县],0,0.0,壮阔的草原和白云般的牧群在这里无尽铺展,地址：西藏自治区阿里地区普兰县霍尔、巴嘎两乡境内
1462,金马歌舞演艺,,0.0,[西藏·拉萨·城关区],0,0.0,宣传西藏悠久历史和灿烂文化的重要组成部分,地址：西藏拉萨市五岔路口东行200米进入纳金西路（噶吉林酒店对面）
1463,羌塘草原,,0.0,[西藏·那曲·那曲县],0,0.0,羌塘，是中国五大牧场之一，位于昆仑山脉、唐古拉山脉和冈底斯山脉之间，它不仅是野生动植物的天堂，同时也是一个具有丰厚沉积层,地址：西藏那曲地区那曲县浙江西路
1464,谢鲁山庄,4A景区,0.76,[广西·玉林·陆川县],54,26.0,北有龙珠湖钟灵毓秀，南有谢鲁山庄降人才,地址：广西玉林陆川县西南24公里的乌石镇谢鲁村
1465,象山传奇,,0.0,[广西·桂林·象山景区],69,59.0,将高科技引入景区的全新旅游概念,地址：广西桂林市象山区象山景区内
1466,白霜涧风景区,,0.78,[广西·梧州·岑溪市],71,140.0,寻求刺激，尽情享受大自然的恩赐,地址：广西省梧州岑溪市南渡镇白霜涧风景区
1467,木龙湖,,0.72,[广西·桂林·叠彩区],16,22.0,自然山水与历史文化相融合的人工湖,地址：广西壮族自治区桂林市叠彩区中山北路
1468,七百弄国家地质公园,3A景区,0.0,[广西·河池·大化县],4,69.0,高峰丛深洼地，是西南岩溶地貌的典型代表,地址：广西省河池市大化县
1469,达果雪山,,0.7,[西藏·那曲·那曲县],0,0.0,传说是古象雄诸神的的聚集处,地址：西藏那曲尼玛县境内
1470,巨柏,,0.76,[西藏·林芝·林芝县],0,0.0,塔形的树冠十分惹眼，是西藏特有的古树,地址：朗县米林到尼洋河中下游一带的河谷中
1471,年楚河,,0.0,[西藏·日喀则·日喀则市],0,0.0,位于西藏自治区日喀则地区境内。发源于西藏中南部的宁金抗沙冰川，河流全长217公里，流域面积11130平方公里。年楚河与雅,地址：西藏日喀则地区日喀则市
1472,密林,,0.72,[西藏·林芝·林芝县],0,0.0,距拉萨478公里，当汽车翻过米拉山口，经八一镇过尼洋河大桥，便进入了米林。尼洋河与雅江交汇处的南伊珞巴新村和原始森林是西,地址：西藏自治区林芝县
1473,巴松湖国家森林公园,,0.0,[西藏·林芝·工布江达县],80,369.0,自然景观，纯净无污染，给人回归自然感受,地址：西藏自治区林芝地区工布江达县
1474,纳木错圣象天门,,0.0,[西藏·那曲·班戈],35,889.0,班戈县境内的绝美秘境,地址：西藏那曲地区班戈县青龙乡5村境内
1475,佩枯错,,0.7,[西藏·日喀则·聂拉木县],95,1799.0,有希夏邦马峰的倒影与雅鲁藏布江涛声,地址：西藏自治区日喀则地区吉隆县
1476,冈仁波齐,,0.9,[西藏·阿里·普兰县],67,1799.0,峰顶四季冰雪覆盖，山峰四壁对称,地址：西藏阿里市普兰县冈仁波齐
1477,格拉丹东,,0.72,[西藏·那曲·那曲县],0,0.0,格拉丹东雪山是长江的发源地。同时，格拉丹东雪山冰川的伸缩变化非常明显地揭示了当地乃至青藏高原和全球气候的变迁，极具科研价,地址：西藏那曲安多县玛飞吉日乡
1478,纳木那尼,,0.76,[西藏·阿里·普兰县],0,0.0,纳木那尼峰，藏民称之为“圣母之山”或“神女峰”。海拔7694米，与海拔6638米的神山冈仁波齐峰遥遥相对。纳木那尼峰方圆,地址：西藏阿里地区普兰县
1479,三千漓山水人文度假区,,0.0,[广西·桂林·阳朔县],18,50.0,满足你观光+度假的全域旅游需求,地址：广西壮族自治区桂林市阳朔县兴坪镇凤凰路1号
1480,纳木错,,1.0,[西藏·那曲·那曲县],496,430.0,传为密宗本尊胜乐金刚的道场,地址：西藏拉萨当雄县和那曲地区班戈县之间
1481,羊卓雍措,3A景区,0.0,[西藏·山南·浪卡子县],170,139.0,层层盘山路后水天相连，天水一色的震撼,地址：西藏自治区山南市
1482,布达拉宫珍宝馆,,0.0,[西藏·拉萨·布达拉宫],204,180.0,展出宫藏文物200件左右,地址：西藏自治区拉萨市城关区北京中路35号
1483,雅鲁藏布大峡谷,,0.0,[西藏·林芝·米林县],72,175.0,观峡谷，赏美峰,地址：西藏省林芝地区米林县雅鲁藏布大峡谷风景区
1484,美玉草原,,0.0,[西藏·昌都·左贡县],0,0.0,美玉草原，一望无垠，夏季碧草如茵，野花遍地，牛肥马壮，羊儿成群，黄羊（俗称白屁股）追逐玩耍，野兔、高原旱獭（俗称雪猪）,地址：西藏自治区昌都地区左贡县
1485,巨型六字真言,,0.0,[西藏·昌都·贡觉县],0,0.0,字字清晰，约高百米，尤为壮观，独一无二,地址：西藏自治区昌都贡觉县拉妥乡
1486,雍布拉康,3A景区,0.8400000000000001,[西藏·山南·乃东县],0,0.0,雍布拉康，藏语意为“母子宫”，位于山南地区泽当镇东南，高耸于雅砻河东岸扎西次日山顶。相传是苯教徒于公元前2，后来成为松赞,地址：西藏山南乃东县东南约5公里处
1487,色拉寺,,0.78,[西藏·拉萨·城关区],0,0.0,色拉寺是藏传佛教格鲁派三大寺之一,地址：西藏拉萨城关区色拉路1号
1488,世界柏树王园林,,0.0,[西藏·林芝·八一镇],83,199.0,世界柏树王园林，位于西藏林芝地区八一镇东南方向约8公里的八一镇巴结村，在318国道旁边，是西藏人民政府批准成立的自治区区,地址：西藏林芝市八一镇巴结村
1489,拉萨旅行跟拍,,0.0,[西藏·拉萨],2,359.0,旅行跟拍,地址：拉萨市区范围可免路费上门拍摄，如超出市区范围需给摄影师报销路费，如有景点门票费用由客户承担
1490,拉萨河,,0.0,[西藏·拉萨·城关区],37,418.0,在拉萨的南部蜿蜒而过，是拉萨市的母亲河,地址：西藏拉萨市城关区
1491,哲蚌寺,,0.78,[西藏·拉萨·城关区],30,55.0,藏传佛教寺庙，带着虔诚的心来参观吧,地址：西藏拉萨市郊约8公里根培乌孜山南山坳里
1492,念青唐古拉山,,0.0,[西藏·那曲·那曲县],74,88.0,屹立着举世闻名的念青唐古拉大雪峰,地址：西藏拉萨市当雄县
1493,羊八井温泉,,0.0,[西藏·拉萨·羊八井镇],37,199.0,矿物质含量高，浸泡洗浴可治疗多种疾病,地址：西藏自治区拉萨市当雄县羊八井镇
1494,老木棉·匠园,,0.0,[广西·南宁·西乡塘区],20,20.0,展示民间手工艺的平台,地址：广西省南宁市西乡塘区树人路广西民族大学新校区旁
1495,侗情水庄景区,,0.0,[广西·桂林·象山区],73,45.0,集娱、住、吃、购一体的民俗文化景区,地址：广西壮族自治区桂林市象山区象塘路331号
1496,马岭鼓寨,,0.0,[广西·桂林·荔浦县],65,120.0,感受侗族古老、恬静、悠慢的生活,地址：广西壮族自治区桂林市荔浦县马岭镇马岭鼓寨
1497,鳄鱼山景区,,0.0,[广西·北海·涠洲岛],73,105.0,平日涠洲岛上是安宁祥和，但是唯独在西南方向暗藏杀机。西南远望，鳄鱼山景区宛如一只“绿色巨鳄”潜伏于海岸之上，或许在准备捕,地址：广西北海市海城区北部湾海域涠洲岛火山国家地质公园内
1498,伏波山,4A景区,0.76,[广西·桂林·叠彩伏波景区],2,18.0,孤峰挺秀，一半插入江潭，另一半则枕于陆地,地址：广西壮族自治区桂林市滨江路27号
1499,九曲湾温泉度假村,4A景区,0.0,[广西·南宁·兴宁区],14,98.0,具有浓郁民族风情和地方特色的温泉生态旅游,地址：广西壮族自治区南宁市兴宁区昆仑大道温星路9号
1500,漓江【盛景号】游轮,5A景区,0.0,[广西·桂林·灵川县],81,335.0,—四星级“盛景”号游船。桂林至阳朔航线。游船分为ＶＩＰ舱、头等舱，贵宾舱、包厢上下两层。上舱（ＶＩＰ舱、头等舱）下舱(贵,地址：上船码头：磨盘山码头：广西省桂林市漓江景区磨盘山码头2号泊位。 下船码头：水东门码头：广西省桂林市阳朔西街。
1501,柳州三江县丹洲古镇景区,4A景区,0.0,[广西·柳州·三江县],69,18.0,一座文化底蕴深厚的岛上古县城,地址：广西柳州市三江县丹洲镇丹洲村
1502,乃旦寺,,0.0,[西藏·昌都·昌都县],0,0.0,寺四面山峦遍布着葱绿的树木,地址：西藏昌都市昌都县加桑区雨扎乡乌入村东南约二百米高的山上
1503,盐井盐田,,0.0,[西藏·昌都·芒康县],0,0.0,我国罕见的保持完整最原始手工晒盐方式的地方,地址：西藏昌都地区芒康县
1504,西藏绛白文化体验馆,,0.0,[西藏·拉萨·城关区],0,0.0,体验藏族文化,地址：西藏拉萨市城关区八廓南街拉让宁巴大院二楼3-2-10
1505,比日神山景区,,0.0,[西藏·林芝·林芝县],34,199.0,西藏西大神山之一,地址：西藏林芝市林芝县八一镇
1506,玛旁雍错,,1.0,[西藏·阿里·普兰县],95,1799.0,西藏三大圣湖之一，传说中的瑶池，风光绝佳,地址：西藏自治区阿里地区普兰县玛旁雍错
1507,乾龙天坑,,0.7,[广西·桂林·桂林金钟山],8,27.0,领略洞中钟乳石巨景长廊的精美画卷,地址：广西省桂林市永福县罗锦镇金钟山旅游度假区
1508,广西民族博物馆,4A景区,0.72,[广西·南宁·兴宁区],4,158.0,立面对称，造型庄重，轮廓分明，美观大方,地址：广西南宁青环路11号
1509,玉林水上世界娱乐中心,,0.0,[广西·玉林·北流市],12,28.0,与您共度清凉一“夏”,地址：广西省玉林市北流市新圩镇园艺场水上世界娱乐中心
1510,北海五彩滩,,0.0,[广西·北海·涠洲岛已下线子景点],46,105.0,许多像芝麻一样的黑色的小石粒而出名,地址：广西省北海市海城区涠洲岛东南部
1511,瑞通二、三号游船,,0.0,[广西·柳州·城中区],20,65.0,是游客欣赏柳江、感受其文化底蕴的必游之路,地址：广西省柳州市城中区军事博物馆码头
1512,念青唐古拉观景台,,0.0,[西藏·那曲·念青唐古拉山],34,249.0,绝赞观景点,地址：拉萨市当雄县念青唐古拉山
1513,卡若拉冰川,,0.0,[西藏·日喀则·江孜县],68,139.0,观赏冰川的壮观和大自然的魅力,地址：西藏日喀则江孜县卡若拉山口
1514,措木及日湖,,0.0,[西藏·林芝·林芝县],4,199.0,理想的休闲、度假、观光的好去处,地址：西藏林芝地区林芝县八一镇西北24公里
1515,珠穆朗玛峰,4A景区,0.9800000000000001,[西藏·日喀则·定日县],38,1080.0,终年冰雪覆盖，地形陡峭，世界第一高峰,地址：西藏日喀则定日县正南方
1516,西藏博物馆,,0.74,[西藏·拉萨·城关区],0,0.0,具有鲜明的藏族传统建筑艺术特点,地址：西藏自治区拉萨市罗布林卡路19号
1517,40号冰川,,0.0,[西藏·山南·洛扎县],53,788.0,发现的可接近度较好的陆地山岳冰川,地址：山南市洛扎县与不丹边境40号界碑位置附近
1518,南迦巴瓦峰,,0.8,[西藏·林芝·林芝县],34,379.0,世界各国登山组织向往的目标,地址：西藏自治区林芝县西藏林
1519,大桂山国家森林公园,,0.0,[广西·贺州·八步区],6,47.0,走进《月光恋》，探秘客家文化化,地址：广西壮族自治区贺州市八步区步头镇
1520,漓江逍遥湖景区,,0.0,[广西·桂林·灵川县],52,33.0,3000亩原始自然风光，一片翠绿,地址：广西省桂林市灵川县大圩镇上茯荔村
1521,龙门水都鲤鱼湾温泉,,0.0,[广西·南宁·龙门水都],14,99.0,鲤鱼湾温泉，城市转角的一抹绿韵,地址：广西壮族自治区南宁市西乡塘区振兴路龙门水都景区
1522,东兴口岸,,0.0,[广西·防城港·东兴市],30,180.0,一步跨到越南芒街,地址：广西防城港东兴市东兴口岸
1523,柳州云顶观光,,0.0,[广西·柳州·柳北区],44,37.0,城市高空景观旅游和城市会客厅,地址：广西省柳州市柳北区广场路6-2号
1524,南宁星期8小镇,,0.0,[广西·南宁·青秀区],4,19.9,儿童社会角色扮演主题乐园,地址：广西壮族自治区南宁市青秀万达广场4楼
1525,天王谷漂流,,0.0,[广西·贵港·桂平市],36,110.0,享受在漂流时充满惊险刺激、豪情奔放的快乐,地址：广西壮族自治区桂平市紫荆镇田心村
1526,大王滩,3A景区,0.72,[广西·南宁·良庆区],68,18.0,湖水清澈透底，宛如一颗晶莹剔透的明珠,地址：广西壮族自治区南宁市良庆区那马镇大王滩水库
1527,丰鱼岩旅游度假区,4A景区,0.7,[广西·桂林·荔浦县],66,45.0,融自然景观，名胜古迹和民族风情游为一体,地址：广西壮族自治区桂林市荔浦县龙怀乡东里村
1528,大明山汉江欢乐谷漂流,,0.0,[广西·南宁·武鸣县],86,100.0,告别城市的喧哗，洗尽世俗烦扰尘埃,地址：南宁市武鸣区两江镇大明山汉江欢乐谷
1529,阳朔星视界趣味蜡像馆,,0.0,[广西·桂林·阳朔县],30,39.0,阳朔西街奇妙体验,地址：阳朔县阳朔西街115号肯德基2楼
1530,火山口地质公园,,0.0,[广西·北海·海城区],194,75.0,火山岩石千姿百态，让人感叹大自然的神奇,地址：广西省北海市海城区涠洲岛西南端
1531,百鸟岩,,0.82,[广西·河池·巴马县],44,75.0,百鸟岩是大自然几亿年来的“杰作”,地址：广西壮族自治区河池市巴马县甲篆乡烈屯西北面的漠斋山下
1532,北海南万海上观光游（北海南万环岛游）,,0.0,[广西·北海·银海区],16,80.0,海上豪华观光休闲旅游精品,地址：广西北海市银海区海景大道南万码头
1533,黄洛瑶寨,,0.7,[广西·桂林·龙胜县],18,20.0,背靠龙脊山，面临金江河,地址：广西壮族自治区桂林市龙胜各族自治县
1534,桂林希宇欢乐城,,0.0,[广西·桂林·灵川县],8,60.0,都市游乐目的地，微度假新地标,地址：广西省桂林市灵川县灵钢路1号
1535,梦巴马大型实景演出,,0.0,[广西·河池·巴马县],12,158.0,大型山水实景的水上舞台表演,地址：广西河池市巴马瑶族自治县巴马县赐福湖景区长寿岛
